Throughput: 39.69
[2025-04-12 18:06:29.845] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:06:30.231] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:06:30.615] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:31.004] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:06:31.390] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:31.779] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:32.165] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 2016.000 mW,
[2025-04-12 18:06:32.554] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 2016.000 mW,
[2025-04-12 18:06:32.944] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:33.328] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:33.717] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:34.110] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 2016.000 mW,
[2025-04-12 18:06:34.501] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:34.888] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:35.271] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:35.656] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:36.045] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:36.435] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:36.825] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:37.210] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:37.597] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:37.986] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:38.372] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:38.760] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:06:39.148] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:39.541] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:06:39.929] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1972.544 mW,
