Throughput: 44.83
[2025-04-12 18:25:07.508] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 18:25:07.894] VDD_IN: 9661.440 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:08.283] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:08.673] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:09.062] VDD_IN: 9782.208 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:09.455] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:09.841] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:10.238] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:10.626] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:11.011] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:11.401] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:11.790] VDD_IN: 9782.208 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:12.173] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:12.559] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:12.948] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:13.336] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:13.722] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2053.056 mW,
[2025-04-12 18:25:14.109] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:14.496] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:14.885] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:15.270] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2053.056 mW,
[2025-04-12 18:25:15.660] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:16.041] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:16.429] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:16.812] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:17.195] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:17.583] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:17.973] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:18.356] VDD_IN: 9782.208 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:18.747] VDD_IN: 9782.208 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:19.137] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:19.529] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 18:25:19.912] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2012.800 mW,
