Throughput: 42.28
[2025-04-14 16:40:13.515] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:40:13.897] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2053.056 mW,
[2025-04-14 16:40:14.288] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:14.673] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:15.053] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:15.439] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:15.818] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:16.199] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:16.581] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:16.968] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:17.352] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:17.734] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:18.111] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:18.493] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:18.876] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:19.258] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:19.640] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:20.025] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:20.406] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:20.786] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:21.169] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:21.559] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:21.938] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:22.323] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:22.704] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:23.099] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:23.481] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:23.862] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:24.251] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:24.633] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:25.015] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:25.409] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:25.795] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3014.400 mW, VDD_SOC: 2053.056 mW,
[2025-04-14 16:40:26.181] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:26.567] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:26.953] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:27.338] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:27.725] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:40:28.105] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1975.680 mW,
